#x	y
2	1245
3	4195
4	3124
5	3912
6	5568
7	5594
8	6153
9	5755
10	7248
11	11364
12	8921
13	8829
14	10155
15	9540
16	13088
17	13499
18	16263
19	12335
20	14632
21	18463
22	17802
23	17041
24	19930
25	20845
26	23756
27	22025
28	24817
29	27722
30	28766
31	27969
32	47319
33	32153
34	33374
35	33110
36	37554
37	35955
38	38514
39	42302
40	43897
41	41371
42	51158
43	51396
44	54666
45	51248
46	51012
47	52817
48	57588
49	59500
50	61300
51	62509
52	67363
53	66229
54	79443
55	68649
56	71541
57	77144
58	78112
59	86450
60	86459
61	87009
62	91828
63	101114
64	92744
65	93606
66	92608
67	98321
68	104122
69	101099
70	109425
71	107545
72	112035
73	121066
74	117202
75	122217
76	120778
77	134381
78	127617
79	135578
80	136058
81	140799
82	154312
83	151982
84	149987
85	155882
86	155211
87	155548
88	167323
89	169435
90	170499
91	171506
92	176426
93	185088
94	184472
95	187863
96	196527
97	202932
98	201203
99	208766
100	201699
101	210179
102	216509
103	214755
104	240286
105	234964
106	247821
107	245724
108	243957
109	250871
110	247453
111	275053
112	243913
113	264669
114	279550
115	275842
116	278742
117	359544
118	303171
119	314434
120	291584
121	323716
122	314614
123	309023
124	327396
125	307280
126	310378
127	380691
128	348301
129	352964
130	347566
131	344231
132	372515
133	371909
134	368696
135	444299
136	402074
137	363697
138	410422
139	387450
140	396712
141	418045
142	453606
143	455846
144	466555
145	463720
146	470705
147	464847
148	484255
149	451999
150	437258
151	454227
152	455572
153	500222
154	470760
155	502464
156	467202
157	512436
158	495907
159	710126
160	606873
161	506371
162	553174
163	532960
164	531781
165	568599
166	541287
167	591876
168	560982
169	591183
170	570908
171	575079
172	563065
173	621353
174	588316
175	611018
176	617652
177	637619
178	657842
179	657057
180	711219
181	678426
182	642627
183	649793
184	674907
185	711434
186	701470
187	734845
188	719945
189	711951
190	683748
191	722530
192	728408
193	713406
194	747519
195	758017
196	772785
197	734464
198	756202
199	769213
200	758495
201	774450
202	813606
203	894874
204	816590
205	840693
206	853277
207	847387
208	904550
209	826039
210	834684
211	871334
212	911600
213	990135
214	879409
215	904845
216	954253
217	939287
218	1.03466e+06
219	982045
220	963713
221	958501
222	933370
223	1.09827e+06
224	1.09817e+06
225	1.08077e+06
226	1.04594e+06
227	1.05337e+06
228	1.02747e+06
229	1.11651e+06
230	1.06011e+06
231	1.06717e+06
232	1.28123e+06
233	1.13144e+06
234	1.10135e+06
235	1.28506e+06
236	1.09749e+06
237	1.12374e+06
238	1.24795e+06
239	1.10554e+06
240	1.10812e+06
241	1.22105e+06
242	1.15645e+06
243	1.15211e+06
244	1.1613e+06
245	1.40526e+06
246	1.28591e+06
247	1.26282e+06
248	1.25882e+06
249	1.38634e+06
250	1.38447e+06
251	1.58835e+06
252	1.317e+06
253	1.27164e+06
