#x	y
2	55
3	43
4	49
5	61
6	33
7	43
8	37
9	121
10	52
11	100
12	49
13	55
14	95
15	49
16	45
17	70
18	138
19	42
20	120
21	45
22	94
23	67
24	105
25	60
26	70
27	145
28	259
29	83
30	83
31	43
32	131
33	96
34	144
35	122
36	220
37	119
38	190
39	67
40	72
41	205
42	267
43	271
44	109
45	156
46	116
47	111
48	119
49	150
50	257
51	225
52	165
53	136
54	223
55	111
56	151
57	245
58	217
59	288
60	299
61	133
62	246
63	217
64	282
65	265
66	260
67	229
68	313
69	257
70	368
71	345
72	202
73	299
74	181
75	459
76	398
77	446
78	330
79	390
80	409
81	357
82	350
83	460
84	389
85	464
86	430
87	405
88	478
89	562
90	400
91	682
92	680
93	763
94	940
95	698
96	648
97	682
98	687
99	850
100	857
101	943
102	1328
103	784
104	1339
105	774
106	1061
107	2178
108	1491
109	2062
110	1961
111	1020
112	1378
113	1175
114	1170
115	1042
116	1488
117	1871
118	1204
119	931
120	1077
121	1075
122	1364
123	276377
124	5142
125	6203
126	5322
127	1520
128	1642
129	1418
130	1660
131	1497
132	1995
133	1574
134	3396
135	1754
136	1683
137	1726
138	1671
139	3544
140	3731
141	3347
142	3900
143	2485
144	1621
145	2000
146	3353
147	2779
148	3720
149	2553
150	2867
151	2266
152	2148
153	2091
154	2554
155	4510
156	10442
157	3998
158	5479
159	6622
160	5941
161	12490
162	4495
163	10089
164	8159
165	6119
166	4279
167	7362
168	4765
169	4690
170	6420
171	7029
172	7581
173	5724
174	7682
175	9129
176	4101
177	9429
178	8560
179	14357
180	9269
181	6640
182	8810
183	6552
184	7685
185	44472
186	9999
187	116575
188	14098
189	18365
190	11519
191	10491
192	18647
193	10057
194	10921
195	10672
196	15537
197	11649
198	10348
199	12475
200	87446
201	37488
202	10573
203	28776
204	14127
205	27917
206	18351
207	31069
208	20069
209	35279
210	30878
211	26060
212	27994
213	53012
214	106832
215	72427
216	35150
217	90675
218	54606
219	97632
220	32749
221	32987
222	80459
223	63589
224	128480
225	42697
226	128684
227	106131
228	561341
229	106684
230	95736
231	131001
232	146711
233	135823
234	76361
235	352479
236	408890
237	108100
238	122589
239	187570
240	140982
241	143678
242	117032
243	189224
244	185284
245	257519
246	128313
247	171326
248	181263
249	218820
250	174600
251	6.35176e+06
252	1.56846e+06
253	7.84997e+06
254	2.89525e+06
255	572465
256	632000
257	444385
258	728808
259	646992
260	896958
261	464291
262	750250
263	694457
264	698385
265	707149
266	886507
267	779269
268	879036
269	960186
270	761188
271	828366
272	849452
273	916458
274	972648
275	956556
276	985909
277	903210
278	878507
279	1.2454e+06
280	1.20301e+06
281	1.22247e+06
282	1.1811e+06
283	376444
284	428519
285	444414
286	388875
287	1.32927e+06
288	960016
289	1.28153e+06
290	1.39339e+06
291	1.27187e+06
292	1.42679e+06
293	1.31642e+06
