#x	y
128	3668
256	56466
384	218408
512	527443
640	1.00714e+06
768	1.83923e+06
896	3.17297e+06
1024	4.28227e+06
1152	6.57884e+06
1280	9.34622e+06
1408	1.51634e+07
1536	1.88266e+07
1664	2.45878e+07
1792	3.60225e+07
1920	5.102e+07
2048	5.66679e+07
2176	8.02729e+07
2304	9.618e+07
2432	9.6254e+07
2560	1.22405e+08
2688	1.43955e+08
2816	1.80537e+08
2944	1.96892e+08
3072	2.24749e+08
3200	2.5923e+08
3328	2.5508e+08
3456	2.98624e+08
3584	2.76746e+08
3712	3.35585e+08
3840	3.44135e+08
3968	4.18403e+08
4096	4.40816e+08
