#x	y
100	147
101	116
102	486
103	68
104	473
105	158
106	29
107	49
108	102
109	163
110	222
111	1047
112	144
113	254
114	33
115	76
116	21
117	141
118	107
119	208
120	844
121	290
122	275
123	223
124	335
125	626
126	137
127	1518
128	370
129	383
130	771
