#x	y
32	0.0421053
45	0.0210526
64	0.0137931
90	0.0154639
128	0.012474
181	0.0100334
256	0.00859599
362	0.00741656
512	0.00850159
724	0.00763359
1024	0.00880282
1448	0.0111376
2048	0.0133053
2896	0.0155131
4096	0.0183206
5792	0.0221088
8192	0.0266904
11585	0.0351686
16384	0.0309156
23170	0.0296594
32768	0.0233781
46340	0.0430792
65536	0.0425055
92681	0.0493224
131072	0.05842
185363	0.0809871
262144	0.154671
370727	0.274899
524288	0.40352
741455	0.517203
1048576	0.607416
1482910	0.684596
2097152	0.742107
2965820	0.791994
4194304	0.813999
5931641	0.84942
8388608	0.865098
11863283	0.886029
16777216	0.819783
23726566	0.856322
33554432	0.648678
47453132	0.712679
67108864	0.43669
94906265	0.510036
134217728	0.329877
189812531	0.393714
268435456	0.314646
