#x	y
1	0
51	0
101	0.001
151	0.003
201	0.01
251	0.0255
301	0.0365
351	0.0735
401	0.1145
451	0.1515
501	0.2265
551	0.3385
601	0.45
651	0.678
701	0.911
751	2.508
801	5.5095
851	8.502
901	6.4195
951	6.9585
