#x	y
1	459
11	340
21	563
31	767
41	1030
51	1585
61	2398
71	5523
81	7307
91	23489
101	67012
111	89241
121	116547
131	146014
141	181854
151	225048
161	269405
171	321982
181	385638
191	443636
